from	to
378708	80233
378708	7398
378708	545
378708	641
378708	22909
378708	9937
378708	29089
378708	64858
378708	6118
378708	2189
378708	2175
378708	201254
378708	146956
378708	2187
378708	199990
378708	55120
378708	7311
378708	353497
378708	7316
378708	7156
378708	197342
378708	91442
116028	2072
116028	5883
116028	57804
116028	63967
116028	80010
116028	348654
116028	5426
116028	84126
116028	4361
116028	80233
116028	5889
116028	10524
116028	545
116028	641
116028	1763
116028	5893
116028	7516
116028	9156
116028	5429
116028	6118
116028	54107
116028	10111
116028	5111
116028	5983
116028	675
116028	5981
116028	5810
116028	5888
116028	2175
116028	5984
116028	144715
116028	146956
116028	5932
116028	7311
116028	1111
116028	5424
116028	5985
116028	672
116028	5890
116028	56655
116028	5884
116028	7316
116028	7156
116028	8914
116028	7517
116028	197342
116028	83695
116028	5425
2072	55215
2072	5883
2072	57804
2072	80010
2072	5426
2072	84126
2072	4361
2072	2188
2072	80233
2072	5889
2072	10524
2072	7398
2072	545
2072	641
2072	100533467
2072	1763
2072	5893
2072	22909
2072	9937
2072	9156
2072	142
2072	29089
2072	64858
2072	5429
2072	6118
2072	54107
2072	7507
2072	2189
2072	10111
2072	5111
2072	5983
2072	5981
2072	5810
2072	7158
2072	5888
2072	2175
2072	201254
2072	5984
2072	144715
2072	146956
2072	2187
2072	5932
2072	199990
2072	55120
2072	7311
2072	5424
2072	5985
2072	672
2072	56655
2072	5884
2072	353497
2072	7316
2072	7156
2072	7517
2072	197342
2072	91442
2072	83695
2072	5425
55215	5883
55215	84126
55215	2188
55215	80233
55215	5889
55215	7398
55215	545
55215	641
55215	22909
55215	9937
55215	9156
55215	29089
55215	64858
55215	6118
55215	2189
55215	5983
55215	675
55215	5810
55215	5888
55215	2175
55215	201254
55215	5984
55215	146956
55215	2187
55215	199990
55215	55120
55215	7311
55215	1111
55215	5985
55215	672
55215	5884
55215	353497
55215	7316
55215	197342
55215	91442
5883	63967
5883	80010
5883	84126
5883	4361
5883	2188
5883	80233
5883	5889
5883	10524
5883	545
5883	641
5883	1763
5883	5893
5883	7516
5883	9156
5883	29089
5883	6118
5883	2189
5883	10111
5883	5983
5883	675
5883	5810
5883	7158
5883	11200
5883	5888
5883	2175
5883	5984
5883	144715
5883	2187
5883	5932
5883	55120
5883	1111
5883	5985
5883	672
5883	5890
5883	5884
5883	7156
5883	8914
5883	83695
57804	80010
57804	5426
57804	4361
57804	5889
57804	10524
57804	7398
57804	641
57804	100533467
57804	1763
57804	5980
57804	7516
57804	9156
57804	142
57804	6118
57804	54107
57804	7507
57804	10111
57804	5111
57804	5983
57804	675
57804	5981
57804	5888
57804	5984
57804	5932
57804	7311
57804	5424
57804	5985
57804	672
57804	5890
57804	56655
57804	7316
57804	7156
57804	7517
57804	5425
63967	80010
63967	84126
63967	4361
63967	10524
63967	545
63967	641
63967	1763
63967	9156
63967	6118
63967	10111
63967	5983
63967	5810
63967	7158
63967	11200
63967	5984
63967	144715
63967	5932
63967	1111
63967	5985
63967	672
63967	5884
63967	7156
63967	8914
63967	83695
80010	348654
80010	5426
80010	84126
80010	4361
80010	2188
80010	80233
80010	5889
80010	10524
80010	545
80010	641
80010	1763
80010	5893
80010	7516
80010	9156
80010	29089
80010	5429
80010	6118
80010	54107
80010	2189
80010	10111
80010	5111
80010	5983
80010	675
80010	5981
80010	5810
80010	5888
80010	2175
80010	201254
80010	5984
80010	144715
80010	146956
80010	2187
80010	5932
80010	55120
80010	7311
80010	1111
80010	5424
80010	5985
80010	672
80010	5890
80010	56655
80010	5884
80010	7316
80010	7156
80010	8914
80010	7517
80010	197342
80010	91442
80010	83695
80010	5425
348654	4361
348654	5889
348654	10524
348654	641
348654	1763
348654	5893
348654	7516
348654	9156
348654	10111
348654	5111
348654	5983
348654	675
348654	5888
348654	5984
348654	146956
348654	5932
348654	5424
348654	672
348654	5890
348654	7156
348654	7517
5426	4361
5426	5889
5426	10524
5426	7398
5426	641
5426	100533467
5426	1763
5426	5980
5426	7516
5426	9156
5426	142
5426	6118
5426	54107
5426	7507
5426	10111
5426	5111
5426	5983
5426	675
5426	5981
5426	11200
5426	5888
5426	5984
5426	5932
5426	7311
5426	5424
5426	5985
5426	672
5426	5890
5426	56655
5426	5884
5426	7316
5426	7156
5426	8914
5426	7517
5426	5425
84126	4361
84126	2188
84126	80233
84126	5889
84126	10524
84126	545
84126	641
84126	1763
84126	5893
84126	7516
84126	9156
84126	29089
84126	6118
84126	2189
84126	10111
84126	5983
84126	675
84126	5810
84126	7158
84126	11200
84126	5888
84126	2175
84126	201254
84126	5984
84126	144715
84126	2187
84126	5932
84126	199990
84126	55120
84126	7311
84126	1111
84126	5985
84126	672
84126	5890
84126	5884
84126	7316
84126	7156
84126	8914
84126	91442
84126	83695
4361	5889
4361	10524
4361	545
4361	641
4361	1763
4361	5893
4361	7516
4361	9937
4361	9156
4361	142
4361	5429
4361	6118
4361	54107
4361	10111
4361	5111
4361	5983
4361	675
4361	5981
4361	5810
4361	7158
4361	11200
4361	5888
4361	5984
4361	144715
4361	146956
4361	5932
4361	7311
4361	1111
4361	5424
4361	5985
4361	672
4361	5890
4361	56655
4361	5884
4361	7316
4361	7156
4361	8914
4361	7517
4361	197342
4361	83695
4361	5425
2188	80233
2188	5889
2188	7398
2188	545
2188	641
2188	22909
2188	9937
2188	29089
2188	64858
2188	6118
2188	2189
2188	5983
2188	675
2188	5810
2188	2175
2188	201254
2188	5984
2188	146956
2188	2187
2188	199990
2188	55120
2188	7311
2188	1111
2188	5985
2188	672
2188	5884
2188	353497
2188	7316
2188	7156
2188	197342
2188	91442
5727	7311
5727	7316
80233	5889
80233	7398
80233	545
80233	641
80233	22909
80233	9937
80233	29089
80233	64858
80233	6118
80233	2189
80233	5983
80233	675
80233	5810
80233	2175
80233	201254
80233	5984
80233	146956
80233	2187
80233	199990
80233	55120
80233	7311
80233	1111
80233	5985
80233	672
80233	5884
80233	353497
80233	7316
80233	7156
80233	197342
80233	91442
5889	10524
5889	545
5889	641
5889	1763
5889	5893
5889	7516
5889	9156
5889	29089
5889	5429
5889	6118
5889	54107
5889	2189
5889	10111
5889	5111
5889	5983
5889	675
5889	5981
5889	5810
5889	11200
5889	5888
5889	2175
5889	5984
5889	144715
5889	146956
5889	2187
5889	5932
5889	55120
5889	7311
5889	5424
