"","gene_id1","gene_id2","score","gene_symbol1","gene_symbol2"
"525",5427,5441,900,"POLE2","POLR2L"
"526",5427,5890,907,"POLE2","RAD51B"
"527",5427,5433,905,"POLE2","POLR2D"
"528",5427,7874,903,"POLE2","USP7"
"529",5427,7314,904,"POLE2","UBB"
"530",5427,8914,866,"POLE2","TIMELESS"
"531",5427,1642,952,"POLE2","DDB1"
"532",5427,7156,910,"POLE2","TOP3A"
"533",5427,2237,976,"POLE2","FEN1"
"534",5427,7507,909,"POLE2","XPA"
"535",5427,728340,902,"POLE2","GTF2H2C"
"536",5427,142,913,"POLE2","PARP1"
"537",5427,2068,918,"POLE2","ERCC2"
"538",5427,902,919,"POLE2","CCNH"
"539",5427,580,941,"POLE2","BARD1"
"540",5427,57804,955,"POLE2","POLD4"
"541",5427,4171,995,"POLE2","MCM2"
"542",5427,1022,927,"POLE2","CDK7"
"543",5427,6233,906,"POLE2","RPS27A"
"544",5427,3980,927,"POLE2","LIG3"
"545",5427,10635,985,"POLE2","RAD51AP1"
"546",5427,5425,996,"POLE2","POLD2"
"547",5427,9978,902,"POLE2","RBX1"
"548",5427,7398,915,"POLE2","USP1"
"549",5427,5888,954,"POLE2","RAD51"
"550",5427,5889,927,"POLE2","RAD51C"
"551",5427,10111,902,"POLE2","RAD50"
"552",5427,5111,976,"POLE2","PCNA"
"553",5427,56655,998,"POLE2","POLE4"
"554",5427,5437,904,"POLE2","POLR2H"
"555",5427,6117,969,"POLE2","RPA1"
"556",5427,10524,902,"POLE2","KAT5"
"557",5427,5980,957,"POLE2","REV3L"
"558",5427,91603,902,"POLE2","ZNF830"
"559",5427,5982,948,"POLE2","RFC2"
"560",5427,2965,907,"POLE2","GTF2H1"
"561",5427,7316,904,"POLE2","UBC"
"562",5427,2033,902,"POLE2","EP300"
"563",5427,7516,918,"POLE2","XRCC2"
"564",5427,5438,900,"POLE2","POLR2I"
"565",5427,472,915,"POLE2","ATM"
"566",5427,116028,935,"POLE2","RMI2"
"567",5427,4436,870,"POLE2","MSH2"
"568",5427,54107,997,"POLE2","POLE3"
"569",5427,4361,908,"POLE2","MRE11"
"570",5427,3978,974,"POLE2","LIG1"
"571",5427,5424,993,"POLE2","POLD1"
"572",5427,2067,906,"POLE2","ERCC1"
"573",5427,54962,768,"POLE2","TIPIN"
"574",5427,5985,985,"POLE2","RFC5"
"575",5427,9156,977,"POLE2","EXO1"
"576",5427,5435,902,"POLE2","POLR2F"
"577",5427,7515,912,"POLE2","XRCC1"
"578",5427,5434,932,"POLE2","POLR2E"
"579",5427,4683,909,"POLE2","NBN"
"580",5427,9557,904,"POLE2","CHD1L"
