"","gene_id1","gene_id2","gene_symbol1","gene_symbol2","hub_score1","hub_score2","combined_score"
"387",3297,5595,"HSF1","MAPK3",NA,NA,NA
"388",3297,5596,"HSF1","MAPK4",NA,NA,NA
"389",3297,5597,"HSF1","MAPK6",NA,NA,NA
"390",3297,5598,"HSF1","MAPK7",NA,NA,NA
"391",3297,5599,"HSF1","MAPK8",NA,NA,NA
"392",3297,5600,"HSF1","MAPK11",NA,NA,NA
"393",3297,5601,"HSF1","MAPK9",NA,NA,NA
"394",3297,5602,"HSF1","MAPK10",NA,NA,NA
"395",3297,5603,"HSF1","MAPK13",NA,NA,NA
"396",3297,6300,"HSF1","MAPK12",NA,NA,NA
"397",3297,9261,"HSF1","MAPKAPK2",NA,NA,NA
"398",3554,5578,"IL1R1","PRKCA",NA,NA,NA
"399",3667,596,"IRS1","BCL2",0.0445453051666067,NA,NA
"400",3667,3667,"IRS1","IRS1",0.0445453051666067,0.0445453051666067,0.0445453051666067
"401",3667,5578,"IRS1","PRKCA",0.0445453051666067,NA,NA
"402",3667,5594,"IRS1","MAPK1",0.0445453051666067,NA,NA
"403",3667,5595,"IRS1","MAPK3",0.0445453051666067,NA,NA
"404",3667,5596,"IRS1","MAPK4",0.0445453051666067,NA,NA
"405",3667,5597,"IRS1","MAPK6",0.0445453051666067,NA,NA
"406",3667,5598,"IRS1","MAPK7",0.0445453051666067,NA,NA
"407",3667,5599,"IRS1","MAPK8",0.0445453051666067,NA,NA
"408",3667,5600,"IRS1","MAPK11",0.0445453051666067,NA,NA
"409",3667,5601,"IRS1","MAPK9",0.0445453051666067,NA,NA
"410",3667,5602,"IRS1","MAPK10",0.0445453051666067,NA,NA
"411",3667,5603,"IRS1","MAPK13",0.0445453051666067,NA,NA
"412",3667,6300,"IRS1","MAPK12",0.0445453051666067,NA,NA
"413",3667,6464,"IRS1","SHC1",0.0445453051666067,NA,NA
"414",3727,672,"JUND","BRCA1",NA,0.786120424940685,NA
"415",3727,4088,"JUND","SMAD3",NA,NA,NA
"416",3727,5594,"JUND","MAPK1",NA,NA,NA
"417",3727,5595,"JUND","MAPK3",NA,NA,NA
"418",3727,5599,"JUND","MAPK8",NA,NA,NA
"419",3727,5601,"JUND","MAPK9",NA,NA,NA
"420",3727,8061,"JUND","FOSL1",NA,NA,NA
"421",3815,3815,"KIT","KIT",NA,NA,NA
"422",3815,3932,"KIT","LCK",NA,NA,NA
"423",3815,4602,"KIT","MYB",NA,NA,NA
"424",3815,5578,"KIT","PRKCA",NA,NA,NA
"425",3815,6667,"KIT","SP1",NA,NA,NA
"426",3925,5594,"STMN1","MAPK1",NA,NA,NA
"427",3925,5595,"STMN1","MAPK3",NA,NA,NA
"428",3925,5596,"STMN1","MAPK4",NA,NA,NA
"429",3925,5597,"STMN1","MAPK6",NA,NA,NA
"430",3925,5598,"STMN1","MAPK7",NA,NA,NA
"431",3925,5599,"STMN1","MAPK8",NA,NA,NA
"432",3925,5600,"STMN1","MAPK11",NA,NA,NA
"433",3925,5601,"STMN1","MAPK9",NA,NA,NA
"434",3925,5602,"STMN1","MAPK10",NA,NA,NA
"435",3925,5603,"STMN1","MAPK13",NA,NA,NA
"436",3925,6300,"STMN1","MAPK12",NA,NA,NA
"437",3932,995,"LCK","CDC25C",NA,0.177246535253873,NA
"438",3932,3932,"LCK","LCK",NA,NA,NA
"439",3932,5578,"LCK","PRKCA",NA,NA,NA
"440",3932,5594,"LCK","MAPK1",NA,NA,NA
"441",3932,5595,"LCK","MAPK3",NA,NA,NA
"442",3932,5596,"LCK","MAPK4",NA,NA,NA
"443",3932,5597,"LCK","MAPK6",NA,NA,NA
"444",3932,5598,"LCK","MAPK7",NA,NA,NA
